Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-SEP-2024|AALI|EQUITY|1924688333|6600|64106427|31842324|6517312|49700|181949847|2991317|376510|3679512|4746227|296259176|927600|6512514|16422391|9816865|1785864|26869855|24401419|190500|7603409|94530417
30-SEP-2024|ABBA|EQUITY|3935892857|36|62150900|2352371805|0|0|1018818407|0|492|71|0|3433341675|0|20400|0|41020085|1940300|0|1333800|0|0|44314585
30-SEP-2024|ABDA|EQUITY|620806680|4060|0|40248|0|98|394582|0|7500|505684|20|948132|588313138|0|0|3600|400|0|4400|0|30499400|618820938
30-SEP-2024|ABMM|EQUITY|2753165000|4260|1895100|1481010333|60000|0|402071200|1167000|4484986|0|0|1890688619|78000|804863967|5596731|22418588|101400|17152167|1240388|1652465|9372675|862476381
30-SEP-2024|ACES|EQUITY|17150000000|920|680016295|10545277200|85095611|0|898931491|594228377|5588415|11913414|619400|12821670203|50381200|409074299|309489443|621672888|8630900|1438725108|143689716|41331600|1305234643|4328229797
30-SEP-2024|ACRO|EQUITY|3469150753|78|0|250000|0|0|3273214953|0|0|0|0|3273464953|0|0|0|916000|194664500|0|105300|0|0|195685800
30-SEP-2024|ACST|EQUITY|12675160000|114|0|11194484035|14500|0|1448774614|0|957|0|80|12643274186|0|120|0|13399344|2640935|14642100|1187295|0|16020|31885814
30-SEP-2024|ADCP|EQUITY|22222222200|50|0|446998800|1200000|0|1596740900|911000|1558700|200|170563000|2217972600|0|0|0|459200|3596400|0|194000|0|0|4249600
30-SEP-2024|ADES|EQUITY|589896800|10075|0|61700|58500|350|43675977|0|471|0|50000|43846998|0|540097913|187900|4040064|97100|111500|180000|0|370397|545084874
30-SEP-2024|ADHI|EQUITY|8407608979|270|27015965|153979473|72330920|3000000|2426330398|36782823|155441279|23063872|1655147|2899599877|0|6498787|453300|22558370|23060346|29383283|11335205|0|5936019|99225310
30-SEP-2024|ADMF|EQUITY|1000000000|11300|4432200|541900|106600|920700000|43474300|8756300|208015|39900|0|978259215|22100|625331|595639|10628118|740700|1143894|4229403|33300|3622300|21640785
30-SEP-2024|ADMG|EQUITY|3889179559|128|1030000|1399621993|2290400|0|504109887|83|450027|0|0|1907502390|0|1662400|0|3698047|2722500|0|4265996|0|1925414460|1937763403
30-SEP-2024|ADMR|EQUITY|40882331500|1450|861726600|35829946991|119873000|0|1529346900|464050652|736377|29769500|0|38835450020|106912800|1191938128|58704864|146100915|58597200|203274911|87154570|254000|193944092|2046881480
30-SEP-2024|ADRO|EQUITY|30758665900|3810|938461602|15396036153|128081600|1500|6726498351|621520378|82065315|19772000|423827|23912860726|40537345|909141842|976755108|1240235042|13348342|1828953663|288694914|73776135|1474362783|6845805174
30-SEP-2024|AEGS|EQUITY|1006080721|34|0|19000|0|0|398645121|0|0|0|0|398664121|0|0|0|0|1416600|0|0|0|0|1416600
30-SEP-2024|AGAR|EQUITY|1000000000|314|0|798985100|0|0|200992400|0|0|0|0|999977500|0|200|0|100|22200|0|0|0|0|22500
30-SEP-2024|AGII|EQUITY|3066660000|1750|7794700|1019737429|3765400|0|125107191|30296300|12060|986500|0|1187699580|0|1003946820|25610200|6570800|1297800|637900|9553900|0|200000|1047817420
30-SEP-2024|AGRO|EQUITY|24740494294|268|0|81170807|657338603|21240142086|2336634985|53557037|2999|1794569|1070871|24371711957|0|16182826|0|69690552|3185237|621600|22085041|0|180|111765436
30-SEP-2024|AGRS|EQUITY|47864384874|72|0|421117972|0|20158930|1629675737|0|250000249|0|1709600|2322662488|0|0|0|7569614|27521044|29509100|2433242|0|5886453341|5953486341
30-SEP-2024|AHAP|EQUITY|4900000000|113|3066343009|136547181|200000|0|1453587895|0|55088|66|0|4656733239|64086000|0|0|4876541|169962807|0|500|0|55|238925903
30-SEP-2024|AIMS|EQUITY|220000000|458|0|172033090|0|0|47776110|0|18000|0|0|219827200|0|0|0|400|12000|0|10400|0|0|22800
30-SEP-2024|AISA|EQUITY|9311800000|131|169620483|6966123558|4440400|0|1639697539|7088900|24330625|100|8794665|8820096270|0|320928008|1927300|149904812|8408900|0|9676616|0|230594|491076230
30-SEP-2024|AKKU|EQUITY|6449463636|14|0|5519566100|0|0|635211536|0|664400|6900|0|6155448936|0|206534000|0|100|1050200|0|2040400|0|84390000|294014700
30-SEP-2024|AKPI|EQUITY|612248000|670|4000|145616673|0|2|101443204|17500|2122|0|0|247083501|0|3900|34|22301|20603|0|124400|0|10300|181538
