Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-OCT-2025|ALKA|EQUITY|507665055|364|0|14390500|0|77500|48427905|0|21200|0|0|62917105|0|0|0|13000|2631923|1190200|100|0|0|3835223
31-OCT-2025|ALMI|EQUITY|3816000000|74|0|97045340|0|0|47006400|0|303000|0|0|144354740|0|0|0|32818700|725800|0|1604500|0|0|35149000
31-OCT-2025|ALTO|EQUITY|2191870558|18|0|1371844916|0|0|577065024|0|229039618|0|0|2177949558|0|0|0|7560100|11000|0|6098400|0|0|13669500
31-OCT-2025|AMAG|EQUITY|5001552516|376|51728900|191806421|210019533|388000000|37592596|0|23887500|0|0|903034950|0|5548600|0|2402700|7769300|3352200|65029600|0|13106000|97208400
31-OCT-2025|AMAN|EQUITY|3873500000|141|0|0|0|0|582499300|0|0|0|0|582499300|0|1645800|0|813700|41000|0|200|0|0|2500700
31-OCT-2025|AMAR|EQUITY|18381094760|230|0|1272673760|0|367421455|428479534|0|591|176|0|2068575516|0|14871331344|0|1204417304|395803|21391898|30350620|0|821275|16128708244
31-OCT-2025|AMFG|EQUITY|434000000|3570|23500|13619882|0|0|33670300|28600|35076|0|0|47377358|114800|21576583|162700|1183300|441000|1804800|12584659|76900|217400|38162142
31-OCT-2025|AMIN|EQUITY|1080000000|268|0|0|0|0|81279100|0|0|0|0|81279100|0|17466100|0|3027900|235333100|0|192800|0|11901000|267920900
31-OCT-2025|AMMN|EQUITY|72518217656|7100|172753000|59780262148|22798300|0|1152072343|88175134|162446617|2640000|125000|61381272542|62973691|4527488585|483297430|712861934|122192600|2305751656|355459346|5442100|2561477772|11136945114
31-OCT-2025|AMMS|EQUITY|1235296802|492|0|958680600|0|0|270488885|0|179|138|0|1229169802|0|0|0|4636500|518500|0|272000|0|700000|6127000
31-OCT-2025|AMOR|EQUITY|2222222400|420|20319500|352409900|0|0|435918900|0|13498800|0|0|822147100|10730454|0|0|52050000|1212600|1088100|154300|0|719846|65955300
31-OCT-2025|AMRT|EQUITY|41524501700|2010|559677100|16148533234|66584300|0|3763299290|577423500|1334664|8779500|233500|21125865088|125988193|4283625483|1727147138|651572137|1774100|4951779193|441951344|10436100|1851427524|14045701212
31-OCT-2025|ANDI|EQUITY|9350000000|24|20585747|816879131|563700|0|2541843510|1050634651|266769602|110800|26|4697387167|0|0|0|5100|2555933|0|21800|0|0|2582833
31-OCT-2025|ANJT|EQUITY|3354175000|2160|0|81581284|0|0|54251302|100|0|0|0|135832686|0|3217218477|0|563100|247937|0|312800|0|0|3218342314
31-OCT-2025|ANTM|EQUITY|24030764725|3100|748593715|56160878|42846408|3500012|1984493765|360143480|19524086|5610551|610567|3221483462|90334800|336853341|746157729|850421820|5890898|1907325636|166950634|81410300|965984122|5151329280
31-OCT-2025|APEX|EQUITY|3546466661|136|0|1290946354|0|0|852536401|1100000|61547951|0|0|2206130706|0|332262499|0|119557030|5090967|0|805711787|0|0|1262622283
31-OCT-2025|APIC|EQUITY|11766313488|1125|191603900|8717174076|86328700|0|503687329|344514975|516902221|3830000|0|10364041201|6068800|238837963|79737131|394353977|250|86116776|4052648|0|593104742|1402272287
31-OCT-2025|APII|EQUITY|1075760000|176|0|2241400|0|0|55219600|0|0|0|0|57461000|0|295400|0|2332600|36762300|0|34664700|0|143096000|217151000
31-OCT-2025|APLI|EQUITY|1362671400|450|0|216741400|0|0|545134100|0|165000|0|0|762040500|0|0|0|5900|85000|0|439000|0|0|529900
31-OCT-2025|APLN|EQUITY|22699326779|100|5283600|9319533698|1750000|0|3173329316|0|168012964|730000|390000|12669029578|0|443603|0|304963737|3452300|12892700|6951361|0|7813500|336517201
31-OCT-2025|APOL|EQUITY|16452282461|0|0|649059480|1400000|0|775297451|0|91344020|14088335|575800|1531765086|0|2653784186|0|1180647657|8159700|13668011|1410334020|0|71420000|5338013574
31-OCT-2025|ARCI|EQUITY|24835000000|1195|402683200|21253132317|114333800|0|1268113383|351257200|731260268|9054500|1598700|24131433368|10625000|14882110|1247800|225390182|25301200|142087580|54611260|0|229421500|703566632
31-OCT-2025|AREA|EQUITY|2539601000|545|0|314745600|0|0|185290700|0|100|0|0|500036400|0|243200|0|3100300|6291500|0|328600|0|0|9963600
31-OCT-2025|ARGO|EQUITY|3174339029|990|45000|660911114|0|0|1732250|0|70100|0|0|662758464|0|280|0|5396920|11350|0|0|0|0|5408550
31-OCT-2025|ARII|EQUITY|3431000000|280|117981800|1531961800|0|0|521585300|157626700|0|0|0|2329155600|0|319208600|0|216964000|2152400|0|23500|0|76134900|614483400
31-OCT-2025|ARKA|EQUITY|2000000000|29|0|1093942500|0|0|900384200|0|0|0|0|1994326700|0|250100|0|100|3094800|0|1078300|0|0|4423300
31-OCT-2025|ARKO|EQUITY|2928495000|1590|0|2430658793|0|0|169399100|25927700|0|0|0|2625985593|0|295223107|0|6473700|273700|0|538900|0|0|302509407
31-OCT-2025|ARMY|EQUITY|9006250000|50|1238919479|2950345902|8227180|283897500|1791166893|1076768144|382672039|2541349|526952595|8261491081|0|488927400|0|31551200|1329019|2532000|4800|0|0|524344419
31-OCT-2025|ARNA|EQUITY|7341430976|550|296674997|1386242076|32989700|0|3481551041|72628200|714378|0|0|5270800392|0|226504860|149568900|629087628|12410428|904143969|16621468|0|132293331|2070630584
31-OCT-2025|ARTA|EQUITY|446674175|3250|0|42546200|0|0|377411025|0|0|0|0|419957225|0|20000000|0|750|499600|0|6216600|0|0|26716950
31-OCT-2025|ARTI|EQUITY|7840000000|2|423655974|2656320086|739500000|0|3794443550|156169300|1164890|20000|23750000|7795023800|0|0|0|100|14591400|0|8340700|0|20669000|43601200
31-OCT-2025|ARTO|EQUITY|13861330900|2190|57683535|7046867092|15890401|0|1106402252|128527009|2401763|9532900|15|8367304967|3860900|1323681749|145164361|2102175677|3576600|171872220|123755545|19073108|1362303273|5255463433
31-OCT-2025|ASBI|EQUITY|348386472|500|13461492|315701029|22|0|14627339|0|126|40|0|343790048|0|0|0|180640|539170|0|979988|0|0|1699798
31-OCT-2025|ASDM|EQUITY|384000000|575|0|65408100|0|26400|33555520|4000000|0|0|0|102990020|0|313600|0|136200|966900|865800|4438000|0|0|6720500
31-OCT-2025|ASGR|EQUITY|1348780500|1205|1552500|12912960|0|178000|230856498|10952700|15140700|280400|0|271873758|0|188361|829456|4904600|551900|7580600|5636985|0|6036400|25728302
31-OCT-2025|ASHA|EQUITY|5000000000|54|0|3006671500|0|0|1940444200|0|0|6100|0|4947121800|0|1651000|0|49965200|1262000|0|0|0|0|52878200
31-OCT-2025|ASIA|EQUITY|2275009490|0|250000|18089640|0|83334|1022624829|0|7404494|203|22620680|1071073180|0|334|0|1720002|7512840|0|24374843|0|1153364243|1186972262
31-OCT-2025|ASII|EQUITY|40483553140|6150|2345082202|230689200|224641663|3310650|1209163895|835406672|7808467|67423000|22806030|4946331779|268966584|463949822|2041417606|1475586276|4686030|6244083635|380775361|237427100|2192177467|13309069881
31-OCT-2025|ASJT|EQUITY|1400000000|128|30426303|19272260|1083549209|0|185607632|30277295|44018857|0|6323950|1399475506|0|0|0|113878|295916|0|114700|0|0|524494
31-OCT-2025|ASLC|EQUITY|12746354780|99|0|98582200|0|0|2658239622|0|594100|100|0|2757416022|0|39062563|0|2592200|86000|0|1020000|0|54961300|97722063
31-OCT-2025|ASLI|EQUITY|6250000000|200|0|117259800|0|0|6123263700|0|4700100|1200|0|6245224800|0|0|0|326100|2919100|0|1530000|0|0|4775200
31-OCT-2025|ASMI|EQUITY|8958380460|26|2693479000|2160747800|0|7658500|3999890210|431000|41941450|0|6920800|8911068760|0|0|0|38900|21361800|0|2437200|0|23473800|47311700
31-OCT-2025|ASPI|EQUITY|683810725|785|0|361575900|0|0|320305325|0|0|0|0|681881225|0|100|0|1122400|17000|0|785000|0|0|1924500
31-OCT-2025|ASPR|EQUITY|2712000000|98|0|1100|0|0|499776200|0|1317500|0|0|501094800|0|0|0|10750400|300154800|0|0|0|0|310905200
31-OCT-2025|ASRI|EQUITY|19649411888|162|175016100|10697909460|72109900|0|3260615764|391119599|1470761295|4445000|2632100|16074609218|0|33309585|8325800|262914564|6866400|173371537|70608451|0|36956333|592352670
31-OCT-2025|ASRM|EQUITY|1217135360|338|60852|133430316|0|0|75485445|0|828056|540|19474244|229279453|0|22564|0|11572|48000|0|1258076|0|8561128|9901340
31-OCT-2025|ASSA|EQUITY|3691137517|1065|9667700|1787975277|21688173|0|1390472047|44193991|5916185|6611400|100|3266524873|0|9605593|6080700|126896169|2498000|69515267|115359015|0|94657900|424612644
31-OCT-2025|ATAP|EQUITY|1250000000|93|0|59500000|0|0|94120000|0|0|0|0|153620000|0|94708900|0|100|1671000|0|0|0|0|96380000
31-OCT-2025|ATIC|EQUITY|2315361355|500|0|838931118|0|0|453852416|0|0|0|0|1292783534|0|863645841|0|925100|529900|0|25000|0|0|865125841
31-OCT-2025|ATLA|EQUITY|6199577693|67|0|2657600|0|0|5130975193|0|95|905|0|5133633793|0|0|0|6444700|7845100|0|1779100|0|0|16068900
31-OCT-2025|ATPK|EQUITY|5760245414|0|334100|323695100|18900|0|250304994|0|12500|0|7733000|582098594|0|1509500|3400000|46222000|1161500|0|518489307|0|99759129|670541436
31-OCT-2025|AUTO|EQUITY|4819733000|2550|90585300|53381687|6188275|0|222499612|70059810|21412845|4563100|75|468690704|0|244529788|8941114|59208462|372775|92219929|24867193|0|63874478|494013739
31-OCT-2025|AVIA|EQUITY|61953555600|414|96132100|24033106800|40670500|0|973446972|247647083|7352459|11703900|1261300|25411321114|29391300|6103725291|301758856|891562996|130200|2987191593|172960158|0|950980892|11437701286
31-OCT-2025|AWAN|EQUITY|3435000000|236|0|2693660800|0|0|326601100|0|0|0|0|3020261900|0|3400|0|10772500|1747800|400000000|2214400|0|0|414738100
31-OCT-2025|AXIO|EQUITY|5840126500|126|0|1143439900|0|0|545084900|0|0|0|0|1688524800|0|0|0|1166600|435100|0|0|0|0|1601700
31-OCT-2025|AYAM|EQUITY|4000000000|178|0|77029700|0|0|3749750900|0|0|0|0|3826780600|0|0|0|96358500|95600|0|12765300|0|0|109219400
31-OCT-2025|AYLS|EQUITY|853423236|250|0|609857400|0|0|225799536|0|0|0|0|835656936|0|0|0|3230700|535500|0|14000100|0|0|17766300
