Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-MAY-2024|AALI|EQUITY|1924688333|5875|64581127|29781124|6595512|49700|175668947|5241070|322472|3753812|4742227|290735991|1716510|6363001|20614670|8470020|1474664|29027467|24002621|190500|8194149|100053602
31-MAY-2024|ABBA|EQUITY|3935892857|29|71825500|2352371805|0|0|997263477|0|522|71|0|3421461375|0|20400|0|47817485|7023200|0|1333800|0|0|56194885
31-MAY-2024|ABDA|EQUITY|620806680|5000|0|40248|0|98|394382|0|7500|505884|20|948132|588313138|0|0|3600|400|0|4400|0|30499400|618820938
31-MAY-2024|ABMM|EQUITY|2753165000|3530|3568500|1481184733|0|12000|377325100|3899500|3943106|30000|8100|1869971039|550000|830309736|13322764|7119465|371300|16923534|1228788|2282765|11085609|883193961
31-MAY-2024|ACES|EQUITY|17150000000|820|781040715|294688700|95356711|0|990829391|745131041|4048717|15295314|43800|2926434389|24744100|377619010|411807098|333311868|2140800|1532655547|161627435|39227000|1055432753|3938565611
31-MAY-2024|ACRO|EQUITY|3469138591|92|0|277000|0|0|3276704191|0|0|0|0|3276981191|0|0|0|2416300|189635800|0|105300|0|0|192157400
31-MAY-2024|ACST|EQUITY|12675160000|109|0|11196285035|15300|0|1440911614|0|957|0|80|12637212986|0|120|0|11407844|5090735|20245000|1187295|0|16020|37947014
31-MAY-2024|ADCP|EQUITY|22222222200|50|0|444521200|6760000|0|1593611900|911000|1558700|200|170563000|2217926000|0|0|0|36500|3009700|0|0|0|1250000|4296200
31-MAY-2024|ADES|EQUITY|589896800|9850|0|89700|58500|350|43497677|0|471|0|0|43646698|0|540211613|187900|4063664|103100|111500|180000|0|370397|545228174
31-MAY-2024|ADHI|EQUITY|8407608979|208|22509565|161742173|75480970|3000000|2393125626|57567073|144673068|24114714|1655147|2883868336|0|10098687|7929500|39970211|8726746|29962583|7672505|0|10596619|114956851
31-MAY-2024|ADMF|EQUITY|1000000000|12300|4413300|579500|106600|920700000|42956900|9110300|210015|69900|0|978146515|22100|625331|622839|10728218|739700|1134294|4225403|33300|3622300|21753485
31-MAY-2024|ADMG|EQUITY|3889179559|125|1030000|1399506693|2290400|0|504245787|83|450027|0|0|1907522990|0|1662400|0|3678147|2721800|0|4265996|0|1925414460|1937742803
31-MAY-2024|ADMR|EQUITY|40882331500|1450|1070084400|35484673011|136328300|0|1319249000|640651550|39836142|22500800|1000000|38714323203|98953100|1180379293|4255400|146172462|58413200|106318243|22997171|690700|549828728|2168008297
31-MAY-2024|ADRO|EQUITY|31985962000|2770|1275583621|16936733953|111709500|7000|6822146910|634241112|60860284|22725200|725827|25864733407|35176814|957576410|923133089|681729987|14864442|1759994834|220851908|69503792|1458397317|6121228593
31-MAY-2024|AEGS|EQUITY|1006007192|36|0|19000|0|0|398414092|0|0|0|0|398433092|0|0|0|57500|1516600|0|0|0|0|1574100
31-MAY-2024|AGAR|EQUITY|1000000000|132|0|798985100|0|0|200992400|0|0|0|0|999977500|0|200|0|100|22200|0|0|0|0|22500
31-MAY-2024|AGII|EQUITY|3066660000|1710|7794700|1019732529|3765300|0|125182591|30419600|10013160|986500|0|1197894380|0|989689520|27785800|7247200|1540300|905950|10253850|0|200000|1037622620
31-MAY-2024|AGRO|EQUITY|24740494294|248|666000|72722707|721461247|21240142086|2220224033|46709600|2934|1594654|1070871|24304594132|0|16948725|31863069|8497152|2866962|57764638|60942634|0|81|178883261
31-MAY-2024|AGRS|EQUITY|37783204065|58|0|415507472|0|20158930|1635807315|0|162|0|1709600|2073183479|0|0|0|3076714|28232744|28688500|4033242|0|6137753341|6201784541
31-MAY-2024|AHAP|EQUITY|4900000000|96|3066343009|143546881|0|0|1447804064|0|4319|66|0|4657698339|64086000|0|0|4011941|169862807|0|0|0|55|237960803
31-MAY-2024|AIMS|EQUITY|220000000|398|0|171904790|0|0|47541210|0|18000|0|0|219464000|0|0|0|257000|12000|0|117000|0|0|386000
31-MAY-2024|AISA|EQUITY|9311800000|118|169620483|6955359058|4440400|0|1667609939|7088900|5264625|100|8794665|8818178170|0|320928008|1927300|148995812|8611400|296100|12005116|0|230594|492994330
31-MAY-2024|AKKU|EQUITY|6449463636|9|0|5519566100|0|0|634411536|0|664400|6900|0|6154648936|0|196189000|0|100|1050200|0|2040400|0|95535000|294814700
31-MAY-2024|AKPI|EQUITY|612248000|620|4000|145617373|0|2|101486504|17500|2122|0|0|247127501|0|6500|34|5701|20603|0|94400|0|10300|137538
31-MAY-2024|AKRA|EQUITY|20073474600|1600|962109800|3027369977|174348300|5000000|753376983|677632828|3504960|21047700|16000|5624406548|65615300|192447355|777317947|378769743|24633000|1838086186|317519899|19909000|1123140522|4737438952
31-MAY-2024|AKSI|EQUITY|720000000|113|0|16066244|0|0|41211056|0|0|0|0|57277300|0|0|0|100|1600|259200|300|0|0|261200
31-MAY-2024|ALDO|EQUITY|1350356872|845|0|988934066|0|0|361374123|0|61|0|0|1350308250|0|0|0|20566|28000|0|0|0|56|48622
31-MAY-2024|ALII|EQUITY|15825800000|350|0|169545400|0|0|251008800|0|0|0|0|420554200|0|1633000|0|16461300|18720800|2707175500|615200|0|0|2744605800
31-MAY-2024|ALKA|EQUITY|507665055|318|0|25390500|0|77500|48241105|0|21200|0|0|73730305|0|0|0|286100|2624023|1111800|100|0|0|4022023
31-MAY-2024|ALMI|EQUITY|3816000000|57|0|96602340|0|0|47449200|0|303000|0|0|144354540|0|0|0|32818700|726000|0|1604500|0|0|35149200
31-MAY-2024|ALTO|EQUITY|2191870558|10|0|1371844916|0|0|580350324|0|229039618|0|0|2181234858|0|50000|0|7560100|46000|0|2728100|0|0|10384200
31-MAY-2024|AMAG|EQUITY|5001552516|310|48617700|3661800|210019533|388000000|38182696|0|23887500|0|0|712369229|0|5783100|0|4954500|7766300|3352200|64681100|0|13103000|99640200
31-MAY-2024|AMAN|EQUITY|3873500000|96|0|100000|0|0|584670400|0|0|0|0|584770400|0|0|0|228400|1000|0|200|0|0|229600
31-MAY-2024|AMAR|EQUITY|18381094760|250|0|51762372|0|282724155|434124182|0|310|0|0|768611019|0|15416359346|0|1655324171|455203|30648926|325063820|0|821275|17428672741
31-MAY-2024|AMFG|EQUITY|434000000|4700|23500|13691682|0|0|33623300|32000|35076|0|0|47405558|114800|21804900|191300|1026100|47300|1659700|12280759|76900|222183|37423942
31-MAY-2024|AMIN|EQUITY|1080000000|153|0|0|0|0|68479000|0|0|0|0|68479000|0|17438300|0|4197000|246991900|0|192800|0|11901000|280721000
31-MAY-2024|AMMN|EQUITY|72518217656|12075|83550900|65578493056|4873600|0|1025066900|48453234|1347|30000|4500|66740473537|37695254|448881786|231303235|786855765|247961400|832206453|104942645|8811300|3079086281|5777744119
31-MAY-2024|AMMS|EQUITY|1200053391|22|0|28913900|0|0|209529293|0|98|0|0|238443291|0|0|0|100|1123200|0|486800|0|0|1610100
31-MAY-2024|AMOR|EQUITY|2222222400|865|35031800|351495100|0|0|423584300|0|10899500|0|0|821010700|10730454|149400|0|49435000|1000200|4763200|154300|0|859146|67091700
31-MAY-2024|AMRT|EQUITY|41524501700|2650|552672300|14765479134|48613700|0|3590946729|433285439|329282|1760400|727700|19393814684|179007700|4296095694|1619074826|879348597|645200|4203213367|644309503|27936400|2101055729|13950687016
31-MAY-2024|ANDI|EQUITY|9350000000|4|25543605|797718480|1438400|0|2178754544|1428387614|266829708|110800|0|4698783151|0|0|0|5100|1159949|0|21800|0|0|1186849
31-MAY-2024|ANJT|EQUITY|3354175000|690|0|2741969599|0|45000|600801464|100|413700|1500|47400|3343278763|0|481400|545200|4124700|766637|1235200|3228400|0|514700|10896237
