Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-AUG-2024|AALI|EQUITY|1924688333|6050|64111627|31158224|6517312|49700|182505947|2224510|329243|3753812|4744227|295394602|1626610|6150093|15574291|9407065|1791764|28180819|24468821|190500|8005028|95394991
30-AUG-2024|ABBA|EQUITY|3935892857|31|71825500|2352371805|0|0|1009143877|0|422|71|0|3433341675|0|20400|0|41020085|1940300|0|1333800|0|0|44314585
30-AUG-2024|ABDA|EQUITY|620806680|4500|0|40248|0|98|394382|0|7500|505884|20|948132|588313138|0|0|3600|400|0|4400|0|30499400|618820938
30-AUG-2024|ABMM|EQUITY|2753165000|4720|3458900|1481295633|0|0|390945300|2992100|4179106|0|100|1882871139|550000|808288236|8417041|19086888|507200|17657334|3487188|1652465|10647509|870293861
30-AUG-2024|ACES|EQUITY|17150000000|715|556370295|10540824600|60441711|0|1186810491|516363753|7341685|12044614|503800|12880700949|50381200|384104874|329147543|552265112|2864600|1439738511|147396417|41331600|1321969194|4269199051
30-AUG-2024|ACRO|EQUITY|3469147464|78|0|250000|0|0|3272544764|0|0|0|0|3272794764|0|0|0|2137800|194109600|0|105300|0|0|196352700
30-AUG-2024|ACST|EQUITY|12675160000|122|0|11194300535|8100|0|1452938014|0|957|0|80|12647247686|0|120|0|9509144|2557635|14642100|1187295|0|16020|27912314
30-AUG-2024|ADCP|EQUITY|22222222200|50|0|445022200|1200000|0|1599303100|911000|1558700|200|170563000|2218558200|0|0|0|223600|3440400|0|0|0|0|3664000
30-AUG-2024|ADES|EQUITY|589896800|9825|0|61700|58500|350|43562277|0|471|0|0|43683298|0|540211613|187900|4040064|97100|111500|180000|0|370397|545198574
30-AUG-2024|ADHI|EQUITY|8407608979|304|21590465|155725573|73474970|3000000|2387758657|66973206|148268987|23063872|1771647|2881627377|0|5464387|523300|40627070|22436846|28092883|11587705|0|8465619|117197810
30-AUG-2024|ADMF|EQUITY|1000000000|11375|4432200|541900|106600|920700000|43357600|8894000|213315|39900|0|978285515|22100|625331|595639|10627518|740000|1118894|4229403|33300|3622300|21614485
30-AUG-2024|ADMG|EQUITY|3889179559|129|1030000|1399541093|2290400|0|504092287|83|450027|0|0|1907403890|0|1662400|0|3796547|2722500|0|4265996|0|1925414460|1937861903
30-AUG-2024|ADMR|EQUITY|40882331500|1285|829296200|35828073891|124484700|0|1570847700|504704245|41586922|29175100|0|38928168758|94427000|1209191749|22170334|192462915|58841900|117476019|65175033|254000|194163792|1954162742
30-AUG-2024|ADRO|EQUITY|30758665900|3560|1076654102|15760854053|101387800|1500|6672598901|631057936|87514130|16634200|218327|24346920949|42150619|949562142|948364668|779785051|29179542|1824123018|283600689|71108235|1483870987|6411744951
30-AUG-2024|AEGS|EQUITY|1006021459|39|0|19000|0|0|398585859|0|0|0|0|398604859|0|0|0|0|1416600|0|0|0|0|1416600
30-AUG-2024|AGAR|EQUITY|1000000000|402|0|798985100|0|0|200992100|0|0|0|0|999977200|0|200|0|400|22200|0|0|0|0|22800
30-AUG-2024|AGII|EQUITY|3066660000|1865|7794700|1019734029|3765300|0|124089191|30419600|12060|986500|0|1186801380|0|1003946820|25610200|7159000|1297800|947970|9553830|0|200000|1048715620
30-AUG-2024|AGRO|EQUITY|24740494294|260|0|72385807|700881603|21240142086|2251319730|51298699|2867|1794569|1070871|24318896232|0|12636325|22265069|35762452|2982662|39902138|51032434|0|81|164581161
30-AUG-2024|AGRS|EQUITY|47864384874|77|0|420245972|0|20158930|1630365484|0|250000202|0|1709600|2322480188|0|0|0|6151914|27521044|29509100|4033242|0|5886453341|5953668641
30-AUG-2024|AHAP|EQUITY|4900000000|119|3066343009|140222181|100000|0|1450046464|0|4319|66|0|4656716039|64086000|304100|0|4606441|169862807|0|83700|0|55|238943103
30-AUG-2024|AIMS|EQUITY|220000000|494|0|172097290|0|0|47711710|0|18000|0|0|219827000|0|0|0|600|12000|0|10400|0|0|23000
30-AUG-2024|AISA|EQUITY|9311800000|131|169620483|6964191058|4440400|0|1659912939|7088900|4830625|100|8794665|8818879170|0|320928008|1927300|150641912|8888900|0|9676616|0|230594|492293330
30-AUG-2024|AKKU|EQUITY|6449463636|14|0|5519566100|0|0|634411536|0|664400|6900|0|6154648936|0|196189000|0|100|1050200|0|2040400|0|95535000|294814700
30-AUG-2024|AKPI|EQUITY|612248000|650|4000|145618173|0|2|101451004|17500|2122|0|0|247092801|0|3900|34|13001|20603|0|124400|0|10300|172238
30-AUG-2024|AKRA|EQUITY|20073474600|1495|835385100|3315210677|139209600|5000000|924040083|533039094|7189154|20017300|0|5779091008|48709300|165254755|878329492|363550543|24663400|1697415827|280211148|20494700|1104125327|4582754492
30-AUG-2024|AKSI|EQUITY|720000000|139|0|12489144|0|0|44070556|0|0|0|0|56559700|0|0|0|100|1600|976800|300|0|0|978800
30-AUG-2024|ALDO|EQUITY|2700713744|444|0|1977868132|0|0|722783246|0|122|0|0|2700651500|0|0|0|6232|56000|0|0|0|12|62244
30-AUG-2024|ALII|EQUITY|15825800000|342|0|176466400|0|0|230137300|0|0|0|0|406603700|0|0|0|1515900|27645400|2728895000|500000|0|0|2758556300
30-AUG-2024|ALKA|EQUITY|507665055|310|0|25390500|0|77500|48188705|0|21200|0|0|73677905|0|0|0|260100|2624023|1190200|100|0|0|4074423
30-AUG-2024|ALMI|EQUITY|3816000000|73|0|96601840|0|0|47449700|0|303000|0|0|144354540|0|0|0|32818700|726000|0|1604500|0|0|35149200
30-AUG-2024|ALTO|EQUITY|2191870558|19|0|1371844916|0|0|580369824|0|229039618|0|0|2181254358|0|50000|0|7560100|46000|0|2708600|0|0|10364700
30-AUG-2024|AMAG|EQUITY|5001552516|380|49730700|191880921|210019533|388000000|37154596|0|23887500|0|0|900673250|0|5783100|0|4975600|7766300|3352200|64589900|0|13103000|99570100
30-AUG-2024|AMAN|EQUITY|3873500000|111|0|2447100|0|0|579901300|0|0|0|0|582348400|0|1645800|0|1004600|1000|0|200|0|0|2651600
30-AUG-2024|AMAR|EQUITY|18381094760|224|0|51762372|0|367421455|429092414|0|350|28|0|848276619|0|15335977546|0|1656056871|387903|30648926|325114620|0|821275|17349007141
30-AUG-2024|AMFG|EQUITY|434000000|4700|23500|13691682|0|0|33305000|32000|35076|0|0|47087258|114800|21804900|191300|1034700|87300|1769700|12440459|76900|222183|37742242
30-AUG-2024|AMIN|EQUITY|1080000000|142|0|0|0|0|68456700|0|0|0|0|68456700|0|17466100|0|4197000|246986400|0|192800|0|11901000|280743300
30-AUG-2024|AMMN|EQUITY|72518217656|10650|154456200|60273164691|6002800|0|1876467175|53266762|29798|141700|2000|62363531126|47483391|5045792390|312761831|1129584199|222014000|991577556|175550097|12230700|2217692366|10154686530
