Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-NOV-2025|AADI|EQUITY|7786891760|7500|80194783|5048223037|11382134|41|1864414457|95699140|24986190|1992698|75275|7126967755|1150700|50444829|61841093|196305449|2068805|236082878|41790239|2077300|68162712|659924005
28-NOV-2025|AALI|EQUITY|1924688333|7575|64246916|27358824|5444095|49700|146532840|2079433|333336|3801512|4742227|254588883|1211100|18081508|25198331|17186550|1073252|34420194|28366711|190500|10480064|136208210
28-NOV-2025|ABBA|EQUITY|3935892857|55|0|2365190205|0|0|1067994636|0|411|71|0|3433185323|0|1320400|0|41020085|396600|0|1733900|0|0|44470985
28-NOV-2025|ABDA|EQUITY|620806680|2690|0|40448|0|98|432572|0|7510|497584|20|978232|538555304|21728234|0|28003600|400|0|30503300|0|0|618790838
28-NOV-2025|ABMM|EQUITY|2753165000|2920|1660200|1492755333|86000|0|420425000|320000|1346192|0|0|1916592725|0|805150679|3242509|7592932|191900|10223667|4363709|0|5806879|836572275
28-NOV-2025|ACES|EQUITY|17120389700|418|455598200|10789396100|115803500|6200000|2121966691|297709311|9074712|15723814|10539900|13822012228|6415500|378398780|174911114|581323739|5561200|975357181|171519143|0|1004790815|3298277472
28-NOV-2025|ACRO|EQUITY|3469202804|88|0|1646400|0|0|3312385635|0|69|0|0|3314032104|0|0|0|10996300|144069100|0|105300|0|0|155170700
28-NOV-2025|ACST|EQUITY|17675160000|139|0|16206606535|0|0|1447806320|0|1151|0|80|17654414086|0|140|0|8855044|10037435|0|1853295|0|0|20745914
28-NOV-2025|ADCP|EQUITY|22222222200|54|0|448103600|1200000|0|1567837900|0|11558700|400|155563000|2184263600|0|0|0|35236500|2508100|0|214000|0|0|37958600
28-NOV-2025|ADES|EQUITY|589896800|15350|0|2605700|0|350|42439177|100|471|0|0|45045798|0|539011710|60300|4156564|113400|111500|392600|0|316000|544162074
28-NOV-2025|ADHI|EQUITY|8407608979|250|23080879|321524473|63607854|3000000|2303561590|1345109|192867296|15300235|985047|2925272483|0|1649086|440400|14974026|25962146|20394558|6328505|0|3803983|73552704
28-NOV-2025|ADMF|EQUITY|1235803109|8725|5177593|668888|106600|930516154|46197438|8198400|178939|70|0|991044082|14988|185735|530139|234180714|747618|820212|8171021|8600|0|244659027
28-NOV-2025|ADMG|EQUITY|3889179559|161|1030000|1399506693|2290400|0|500605087|83|450027|0|0|1903882290|0|18062|0|7418328|2632300|0|5900396|0|1925414417|1941383503
28-NOV-2025|ADMR|EQUITY|40882331500|1270|458246400|35992126191|79126900|0|2034831775|496936670|4376772|32363500|900000|39098908208|11085700|538046337|65845730|699275445|3903100|197168046|90084334|0|178014600|1783423292
28-NOV-2025|ADRO|EQUITY|29389689400|1810|598596532|16362432920|92277968|1600|8466480361|520750311|81312545|13043700|673200|26135569137|11444100|648887409|271864488|378778673|11400042|1217994545|261503363|31268700|420978943|3254120263
28-NOV-2025|AEGS|EQUITY|1006080721|76|0|22519000|0|0|314574271|0|50|0|0|337093321|0|0|0|1161500|1098200|0|60727700|0|0|62987400
28-NOV-2025|AGAR|EQUITY|1000000000|240|0|798985100|0|0|200688100|0|0|0|0|999673200|0|200|0|88200|25200|0|213200|0|0|326800
28-NOV-2025|AGII|EQUITY|3066660000|1580|5873300|1020034629|1884600|0|169047791|10364300|6828000|1087800|0|1215120420|0|986979580|0|14791000|5366600|3165400|10094000|0|0|1020396580
28-NOV-2025|AGRO|EQUITY|24740494294|230|0|121131990|603121703|21304303186|2363646093|47836946|5168120|2214948|666971|24448089957|0|180|0|18442252|11958937|0|4986067|0|0|35387436
28-NOV-2025|AGRS|EQUITY|47864384874|79|0|420503372|0|0|1657362959|0|1414728372|531|0|3492595234|0|1|0|9140614|37359898|33091400|2508342|0|4701453340|4783553595
28-NOV-2025|AHAP|EQUITY|4900000000|93|3066343009|105663781|0|0|1429665944|0|31576397|66|0|4633249197|64086000|55|0|24412041|171411849|0|2500000|0|0|262409945
28-NOV-2025|AIMS|EQUITY|220000000|384|0|139559142|0|0|79345658|0|18100|0|0|218922900|0|0|0|100|916600|0|10400|0|0|927100
28-NOV-2025|AISA|EQUITY|9311800000|148|169631429|6992976655|4350400|0|1618187848|3400228|1030660|160|8794665|8798372045|0|320060002|1927300|172681612|7262725|0|10868316|0|500|512800455
28-NOV-2025|AKKU|EQUITY|6449463636|38|0|5519566100|0|0|635461536|0|664400|6900|0|6155698936|0|195389000|0|23000100|800200|0|2040400|0|72535000|293764700
