Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-JUL-2024|AALI|EQUITY|1924688333|6025|64488127|30698824|6514312|49700|182757347|3181821|329732|3753812|4742227|296515902|1626610|6084893|15322570|9023065|1699364|28119919|24390621|190500|7816149|94273691
31-JUL-2024|ABBA|EQUITY|3935892857|30|71825500|2352371805|0|0|1009143877|0|422|71|0|3433341675|0|20400|0|41020085|1940300|0|1333800|0|0|44314585
31-JUL-2024|ABDA|EQUITY|620806680|4500|0|40248|0|98|394382|0|7500|505884|20|948132|588313138|0|0|3600|400|0|4400|0|30499400|618820938
31-JUL-2024|ABMM|EQUITY|2753165000|3790|4862900|1481978433|0|12000|387388300|3236300|4745606|30000|5200|1882258739|550000|825067436|8752441|4827288|358600|17270334|1681888|1792865|10605409|870906261
31-JUL-2024|ACES|EQUITY|17150000000|800|724768015|10546239200|66622611|0|982577191|682401288|6797820|11696514|543800|13021646439|6247400|405418474|385441162|407431210|2080400|1515175304|140968439|41331600|1224159572|4128253561
31-JUL-2024|ACRO|EQUITY|3469144112|78|0|250000|0|0|3274780012|0|0|0|0|3275030012|0|0|0|2994500|191014300|0|105300|0|0|194114100
31-JUL-2024|ACST|EQUITY|12675160000|106|0|11193175035|18200|0|1453058514|0|957|0|80|12646252786|0|120|0|9034144|4027535|14642100|1187295|0|16020|28907214
31-JUL-2024|ADCP|EQUITY|22222222200|50|0|444521200|6760000|0|1593381200|911000|1558700|200|170563000|2217695300|0|0|0|36500|3240400|0|0|0|1250000|4526900
31-JUL-2024|ADES|EQUITY|589896800|10175|0|64600|58500|350|43557877|0|471|0|0|43681798|0|540211613|187900|4040064|97100|111500|180000|0|370397|545198574
31-JUL-2024|ADHI|EQUITY|8407608979|236|22480665|157364073|73474970|3000000|2414816357|55969583|159881369|23583872|1655147|2912226036|0|5496987|1506700|21265111|9693646|28153483|9886605|0|10596619|86599151
31-JUL-2024|ADMF|EQUITY|1000000000|11300|4432200|541900|106600|920700000|43067300|9096700|214015|69900|0|978228615|22100|625331|595639|10687718|739700|1118894|4226403|33300|3622300|21671385
31-JUL-2024|ADMG|EQUITY|3889179559|108|1030000|1399506693|2290400|0|504072187|83|450027|0|0|1907349390|0|1662400|0|3851747|2721800|0|4265996|0|1925414460|1937916403
31-JUL-2024|ADMR|EQUITY|40882331500|1340|989096900|35473757811|116524200|0|1394800100|564095419|44836509|23073200|1200000|38607384139|79876300|1203344249|14599399|216395115|58375000|99333093|52547333|690700|549786172|2274947361
31-JUL-2024|ADRO|EQUITY|31985962000|3220|1184237321|16946521853|104392600|7000|6666051501|636741213|125366411|22920000|684527|25686922426|39788619|934427245|934256110|749453603|19234842|1788405131|258876135|70460735|1504137154|6299039574
31-JUL-2024|AEGS|EQUITY|1006013908|28|0|19000|0|0|398578308|0|0|0|0|398597308|0|0|0|0|1416600|0|0|0|0|1416600
31-JUL-2024|AGAR|EQUITY|1000000000|420|0|798985100|0|0|200966900|0|0|0|0|999952000|0|200|0|25600|22200|0|0|0|0|48000
31-JUL-2024|AGII|EQUITY|3066660000|1710|7794700|1019734429|3765300|0|124175291|30419600|14261360|986500|0|1201137180|0|989689520|25610200|7164500|1236400|925320|9553880|0|200000|1034379820
31-JUL-2024|AGRO|EQUITY|24740494294|244|666000|71948407|720937503|21240142086|2225668491|51254418|17987|1794569|1070871|24313500332|0|16071125|28957669|12867052|2836262|52417138|56827734|0|81|169977061
31-JUL-2024|AGRS|EQUITY|47864384874|70|0|418553172|0|20158930|1632620524|0|1100262|0|1709600|2074142488|0|0|0|4083414|27927244|29509100|4033242|0|6136453341|6202006341
31-JUL-2024|AHAP|EQUITY|4900000000|109|3066343009|141171981|0|0|1449518564|0|4419|66|0|4657038039|64086000|0|0|4672241|169862807|0|0|0|55|238621103
31-JUL-2024|AIMS|EQUITY|220000000|540|0|171904790|0|0|47661310|0|18000|0|0|219584100|0|0|0|136900|12000|0|117000|0|0|265900
31-JUL-2024|AISA|EQUITY|9311800000|122|169620483|6961870758|4440400|0|1662308539|7088900|4864625|100|8794665|8818988470|0|320928008|1927300|150481612|8938900|0|9677616|0|230594|492184030
31-JUL-2024|AKKU|EQUITY|6449463636|11|0|5519566100|0|0|634411536|0|664400|6900|0|6154648936|0|196189000|0|100|1050200|0|2040400|0|95535000|294814700
31-JUL-2024|AKPI|EQUITY|612248000|635|4000|145617373|0|2|101456404|17500|2122|0|0|247097401|0|3900|34|8401|20603|0|124400|0|10300|167638
31-JUL-2024|AKRA|EQUITY|20073474600|1515|873528200|3256307177|138118200|5000000|880500483|520405581|3956589|17617300|220000|5695653530|43051100|195324955|850045380|389280243|25664700|1743409800|305825901|22452100|1091137791|4666191970
31-JUL-2024|AKSI|EQUITY|720000000|112|0|15958544|0|0|40601156|0|0|0|0|56559700|0|0|0|100|1600|976800|300|0|0|978800
31-JUL-2024|ALDO|EQUITY|2700713744|446|0|1977868132|0|0|722743646|0|122|0|0|2700611900|0|0|0|45832|56000|0|0|0|12|101844
31-JUL-2024|ALII|EQUITY|15825800000|340|0|174173500|0|0|237429900|0|0|0|0|411603400|0|0|0|3735500|26171700|2723149400|500000|0|0|2753556600
31-JUL-2024|ALKA|EQUITY|507665055|326|0|25390500|0|77500|48188705|0|21200|0|0|73677905|0|0|0|260100|2624023|1190200|100|0|0|4074423
31-JUL-2024|ALMI|EQUITY|3816000000|56|0|96601840|0|0|47449700|0|303000|0|0|144354540|0|0|0|32818700|726000|0|1604500|0|0|35149200
31-JUL-2024|ALTO|EQUITY|2191870558|14|0|1371844916|0|0|580369824|0|229039618|0|0|2181254358|0|50000|0|7560100|46000|0|2708600|0|0|10364700
31-JUL-2024|AMAG|EQUITY|5001552516|334|49730700|3649600|210019533|388000000|37089796|0|23887500|0|0|712377129|0|5783100|0|4946600|7766300|3352200|64681100|0|13103000|99632300
31-JUL-2024|AMAN|EQUITY|3873500000|112|0|2147100|0|0|580794800|0|0|0|0|582941900|0|1645800|0|411100|1000|0|200|0|0|2058100
31-JUL-2024|AMAR|EQUITY|18381094760|218|0|51762372|0|367421455|429986894|0|370|28|0|849171119|0|15335977546|0|1655162371|387903|30648926|325114620|0|821275|17348112641
31-JUL-2024|AMFG|EQUITY|434000000|4610|23500|13691682|0|0|33438100|32000|35076|0|0|47220358|114800|21804900|191300|1041600|57300|1659700|12440459|76900|222183|37609142
31-JUL-2024|AMIN|EQUITY|1080000000|140|0|0|0|0|68484500|0|0|0|0|68484500|0|17438300|0|4197000|246986400|0|192800|0|11901000|280715500
31-JUL-2024|AMMN|EQUITY|72518217656|11825|154789500|60280804391|5326200|0|1859792575|57699392|1693|130700|7000|62358551451|47195254|5061431790|310144581|1199525162|222169300|986704051|178374968|12176400|2141944699|10159666205
31-JUL-2024|AMMS|EQUITY|1200054086|19|0|28913900|0|0|209530907|0|179|0|0|238444986|0|0|0|100|1122200|0|486800|0|0|1609100
31-JUL-2024|AMOR|EQUITY|2222222400|705|34963500|351495100|0|0|423465300|0|10899500|0|0|820823400|10730454|149400|0|50468700|1008600|3908400|154300|0|859146|67279000
31-JUL-2024|AMRT|EQUITY|41524501700|2840|599630300|13704712234|53240000|0|1607828990|487177825|307941|5083400|469700|16458450390|183258436|4302896485|1724342911|3070352586|910300|4321742343|405398991|28439600|2105407658|16142749310
31-JUL-2024|ANDI|EQUITY|9350000000|7|25543605|797718480|1438400|0|2202230744|1404911414|266829708|110800|0|4698783151|0|0|0|5100|1159949|0|21800|0|0|1186849
31-JUL-2024|ANJT|EQUITY|3354175000|725|0|2741754146|0|45000|595007717|100|363700|1500|0|3337172163|0|216000|545200|9681700|766637|1235200|3543400|0|1014700|17002837
31-JUL-2024|ANTM|EQUITY|24030764725|1315|943552699|90419355|98411578|3500012|3734707703|450964922|53567572|19445751|1441467|5396011059|37953305|164577776|737495518|337102923|12505949|912247248|165834168|6019900|602293396|2976030183
31-JUL-2024|APEX|EQUITY|3546466661|152|0|2057699254|0|0|283046001|0|4612|0|0|2340749867|0|307752577|0|350810276|20633267|0|397587|0|0|679593707
31-JUL-2024|APIC|EQUITY|11766313488|1070|669137800|9020152815|0|0|298589765|301058375|545501974|5420800|0|10839861529|6068800|257358235|60358100|428895977|250|89706400|3443100|0|80621097|926451959
31-JUL-2024|APII|EQUITY|1075760000|179|0|1768400|0|0|55694800|0|0|0|0|57463200|0|295400|0|2330400|36762300|0|34664700|0|143096000|217148800
31-JUL-2024|APLI|EQUITY|1362671400|600|0|201399300|0|0|560462000|0|165000|0|0|762026300|0|0|0|100|85000|0|459000|0|0|544100
31-JUL-2024|APLN|EQUITY|22699326779|101|5283600|9323048098|2000000|0|3125452216|10870000|196996768|700000|390000|12664740682|0|839482|0|295783605|24883200|7439500|4046761|0|7813549|340806097
31-JUL-2024|APOL|EQUITY|16452282461|0|0|649059480|1400000|0|775953251|0|90689820|14086735|575800|1531765086|0|2653784186|0|1180647657|8159700|13668011|1410334020|0|71420000|5338013574
31-JUL-2024|ARCI|EQUITY|24835000000|280|56370800|23170125217|308200|0|821259283|0|473738658|0|0|24521802158|0|0|0|300037000|8290200|3191510|1678942|0|190|313197842
31-JUL-2024|AREA|EQUITY|2539601000|176|0|331753000|0|0|176768000|0|0|0|0|508521000|0|0|0|1187700|291300|0|0|0|0|1479000
31-JUL-2024|ARGO|EQUITY|3174339029|855|45000|661934414|0|0|695150|0|83000|0|0|662757564|0|280|0|5387820|11350|0|0|0|0|5399450
31-JUL-2024|ARII|EQUITY|3431000000|252|117981800|1525396200|62900|0|528606500|157169000|0|0|0|2329216400|0|312864100|0|216948800|2106800|0|23500|0|76134900|608078100
31-JUL-2024|ARKA|EQUITY|2000000000|10|0|1093942500|0|0|899184100|0|0|0|0|1993126600|0|250100|0|100|4094800|0|1278400|0|0|5623400
31-JUL-2024|ARKO|EQUITY|2928495000|985|0|2462234793|0|0|162826700|0|3000000|0|0|2628061493|0|295267307|0|3956600|893700|0|315900|0|0|300433507
31-JUL-2024|ARMY|EQUITY|9006250000|50|1054253569|2879287175|8219655|0|1558638196|1951897816|279965587|2541349|526952595|8261755942|0|488927400|0|31551200|1064158|2532000|4800|0|0|524079558
31-JUL-2024|ARNA|EQUITY|7341430976|705|200925897|1282189276|28213500|0|3460392797|79697500|473922|0|0|5051892892|0|257400150|149568900|552547728|17969228|945279500|8138468|47589200|311044910|2289538084
31-JUL-2024|ARTA|EQUITY|446674175|2750|0|42050700|0|0|377722025|0|0|0|0|419772725|0|20000000|0|42150|499500|0|6359800|0|0|26901450
31-JUL-2024|ARTI|EQUITY|7840000000|2|74373974|2650331886|739500000|0|3801317550|505451300|649090|0|23750000|7795373800|0|0|0|100|14241400|0|8340700|0|20669000|43251200
31-JUL-2024|ARTO|EQUITY|13857011200|2700|101080307|7059491592|14792162|0|1196142262|152364858|29955106|2849400|67315|8556743002|3199703|1335759728|87903096|2161607151|2668800|74378133|57102089|0|1339086998|5061705698
31-JUL-2024|ASBI|EQUITY|348386472|900|13316492|309537614|22|1106|14576586|0|27360|0|0|337459180|0|0|0|180640|530170|0|1092388|0|0|1803198
31-JUL-2024|ASDM|EQUITY|384000000|496|0|65583000|0|26400|33397820|4000000|0|0|0|103007220|0|313600|0|119000|966900|865800|4438000|0|0|6703300
31-JUL-2024|ASGR|EQUITY|1348780500|795|1552500|7710060|0|178000|251091898|12721100|403856|500|0|273657914|0|94800|2745600|1702700|674300|7396600|5541185|0|5786461|23941646
31-JUL-2024|ASHA|EQUITY|5000000000|9|0|2504642600|0|0|1764819000|0|660500100|4100|0|4929965800|0|2051000|0|67020000|963200|0|0|0|0|70034200
31-JUL-2024|ASIA|EQUITY|2275009490|0|250000|16422970|0|83334|1025414332|0|6278531|0|22620680|1071069847|0|334|0|1720002|7516173|0|24374843|0|1153364243|1186975595
31-JUL-2024|ASII|EQUITY|40483553140|4720|2287618102|175274640|255935173|5028450|2548139355|778263883|26424369|69965500|24366130|6171015602|268779347|474204666|2015390138|1425129913|9836130|5137015844|430051665|200988000|2122926355|12084322058
31-JUL-2024|ASJT|EQUITY|1400000000|113|30426303|18983933|1083786509|0|186247695|32655228|41258938|0|6323900|1399682506|0|0|0|878|295916|0|20700|0|0|317494
31-JUL-2024|ASLC|EQUITY|12746354780|101|123946400|166988200|8945200|0|1863557722|353383100|1064000|100|0|2517884722|0|52364063|0|8515600|471100|0|8420000|0|267482600|337253363
31-JUL-2024|ASLI|EQUITY|6250000000|50|0|766519600|0|0|5480430300|0|0|1100|0|6246951000|0|0|0|200100|2848900|0|0|0|0|3049000
31-JUL-2024|ASMI|EQUITY|8958380460|7|2693479000|2369294300|0|7658500|3784453060|431000|41941400|0|6920800|8904178060|0|0|0|38900|21345800|5845200|2437200|0|24535300|54202400
31-JUL-2024|ASPI|EQUITY|683810725|338|0|349995000|0|0|327950525|0|0|0|0|677945525|0|18500|0|4983300|25400|0|833000|0|0|5860200
31-JUL-2024|ASRI|EQUITY|19649411888|135|18054000|9966083560|16267500|0|3273252764|115033399|2062956194|8083500|250100|15459981017|0|103520442|100715797|272303220|7618300|397118950|238237122|3143800|84323240|1206980871
31-JUL-2024|ASRM|EQUITY|1217135360|374|60852|133430316|0|0|59712420|0|10952|540|19474244|212689324|0|817656|0|12272|44300|0|1451496|0|8561140|10886864
31-JUL-2024|ASSA|EQUITY|3691137517|765|8519400|1804838477|17680273|0|1393660469|80921998|2775381|7975200|100|3316371298|0|4130307|0|109675545|2706900|47026375|110780615|0|100446477|374766219
31-JUL-2024|ATAP|EQUITY|1250000000|50|0|59500000|0|0|95552000|0|0|0|0|155052000|0|94708900|0|100|239000|0|0|0|0|94948000
31-JUL-2024|ATIC|EQUITY|2315361355|336|0|797991818|0|0|495539716|0|0|0|0|1293531534|0|863645841|0|121100|585900|0|25000|0|0|864377841
31-JUL-2024|ATLA|EQUITY|6199500000|50|0|4137500|0|0|1993898100|0|0|10000|0|1998045600|0|0|0|401100|1517600|0|35700|0|0|1954400
31-JUL-2024|ATPK|EQUITY|5760245414|0|334100|323695100|18900|0|250304994|0|12500|0|7733000|582098594|0|3651000|3400000|46222000|1161500|0|516347807|0|99759129|670541436
31-JUL-2024|AUTO|EQUITY|4819733000|2240|44651500|57913487|3163175|0|302756012|38019044|15507323|321000|692275|463023816|0|275030765|19241054|54087732|593175|94089897|28782385|460500|27395119|499680627
31-JUL-2024|AVIA|EQUITY|61953555600|482|91173900|21956957000|36946800|0|1448801372|321725554|6015728|11703900|353100|23873677354|111693300|5582715717|493666918|284599542|239200|4855564104|217937665|13579800|1415348800|12975345046
31-JUL-2024|AWAN|EQUITY|3435000000|350|0|2687960100|0|0|343844700|0|0|0|0|3031804800|0|0|0|574600|450600|400000000|2170000|0|0|403195200
31-JUL-2024|AXIO|EQUITY|5840126500|177|0|1111584400|115946200|0|461457200|0|5000|0|119500|1689112300|0|0|0|632300|381900|0|0|0|0|1014200
31-JUL-2024|AYAM|EQUITY|4000000000|116|0|140834600|0|0|613393300|0|0|0|5000|754232900|0|0|0|38936700|165000|0|6665400|0|0|45767100
31-JUL-2024|AYLS|EQUITY|853423236|50|0|594777100|0|0|257245136|0|0|0|0|852022236|0|0|0|500100|700900|0|200000|0|0|1401000
31-JUL-2024|BABP|EQUITY|44458997354|54|117046900|28123224112|8825000|0|5120642756|91390276|7577866|3211250|24|33471918184|0|9141171519|0|79136400|1433100|7500000|28219601|0|1284954322|10542414942
31-JUL-2024|BABY|EQUITY|2668586400|222|0|54643194|0|0|74202600|19624200|0|0|0|148469994|0|2496267906|0|685500|163000|23000000|0|0|0|2520116406
31-JUL-2024|BACA|EQUITY|19953024885|131|348500000|15944417407|0|12686999|1778208533|1266240013|137973034|1626000|37500|19489689486|0|0|0|4619900|364000|27425200|527790|0|230868260|263805150
31-JUL-2024|BAIK|EQUITY|1125000000|59|0|420100|0|0|224555900|0|0|0|0|224976000|0|0|0|0|24000|0|0|0|0|24000
31-JUL-2024|BAJA|EQUITY|1800000000|99|0|88000000|0|0|309367500|0|0|0|0|397367500|0|520000|0|358800|29600|1717600|6500|0|0|2632500
31-JUL-2024|BALI|EQUITY|3934592500|935|55437602|2530133762|0|0|270741100|110052800|112090900|0|0|3078456164|0|192300000|0|67065600|29200|0|9500|0|154662036|414066336
31-JUL-2024|BANK|EQUITY|14768488917|910|1120701500|4918991514|6236600|0|278279137|445713700|15000655|100|0|6784923206|5584900|19792900|40053200|913374772|76600|88571200|5093875|0|80772518|1153319965
31-JUL-2024|BAPA|EQUITY|661784520|51|0|375332100|0|0|172872603|0|106249617|0|0|654454320|0|1032500|0|575100|3980300|0|1737300|0|0|7325200
31-JUL-2024|BAPI|EQUITY|5591980103|50|38067999|10742709|1114534|0|1379332531|201203159|11875045|1064889|7165200|1650566066|0|6939300|0|100|20251637|0|5000|0|0|27196037
31-JUL-2024|BATA|EQUITY|1300000000|64|0|338500|0|50000|80509670|0|0|5800|0|80903970|0|0|0|105190200|7652200|23472600|3096500|0|0|139411500
31-JUL-2024|BATR|EQUITY|3025000000|80|0|297232400|0|0|2719727200|0|0|0|0|3016959600|0|0|0|6363500|1676900|0|0|0|0|8040400
31-JUL-2024|BAUT|EQUITY|4800138298|17|0|752121400|0|0|1445429978|0|120|41000|58000|2197650498|0|2600000000|0|900|2486900|0|0|0|0|2602487800
31-JUL-2024|BAYU|EQUITY|353220780|1315|607283|109174197|567600|27384|46453044|22983100|10912|0|0|179823520|0|30618000|0|128120514|86341|1640000|854000|0|4250830|165569685
31-JUL-2024|BBCA|EQUITY|123275050000|10275|1659664395|84963440|305626250|1665000|4631282466|952523046|58418682|53809500|1617600|7749570379|603317983|1815633365|6513414699|3076736250|315012710|19946815684|1088900707|667756274|10676533069|44704120741
31-JUL-2024|BBHI|EQUITY|21730256442|925|0|17845756581|0|0|1168120431|4411368|12656376|80|3008800|19033953636|0|2352061233|0|3164875|38234654|2841300|1299330|0|81398849|2479000241
31-JUL-2024|BBKP|EQUITY|187887539870|58|11702999|2787626325|18028342|19662220|19979313845|26570000|435045047|4621678|871905006|24154475462|0|32187261498|338651268|1569469883|162366185|837685862|743261120|0|996289620|36834985436
31-JUL-2024|BBLD|EQUITY|1645796054|645|53005885|1178591965|0|1283|87360824|1125300|33453|0|0|1320118710|0|5091695|0|243563897|71652814|333000|179304|0|3530300|324351010
31-JUL-2024|BBMD|EQUITY|4090090000|2040|0|100|0|63021200|192648000|0|0|0|0|255669300|0|0|0|1700|63252800|0|56200|0|111020000|174330700
31-JUL-2024|BBNI|EQUITY|37297312916|4970|1966256182|77605096|142491940|6769700|2117340439|819489266|25039795|45330680|2039422|5202362520|230090696|464099930|1571305945|1198933418|4579396|3576436592|256040621|22892580|2385593890|9709973068
31-JUL-2024|BBRI|EQUITY|151559001604|4670|3772545192|288096007|589752378|863093985|6034275719|1943324073|74921702|248556394|5503537823|19318103273|1486929683|2070528720|7656231755|5433647786|45864756|20631361353|1204607320|228319447|12858924979|51616415799
31-JUL-2024|BBRM|EQUITY|8479490328|62|0|6654186184|0|0|334497956|0|258611|0|0|6988942751|0|1114168300|0|255178852|13534431|0|104731532|0|2933333|1490546448
31-JUL-2024|BBSI|EQUITY|3674723301|4200|0|3242464330|0|0|239315554|0|107|0|0|3481779991|0|168135751|0|5035|100|0|23431|0|0|168164317
31-JUL-2024|BBSS|EQUITY|4800016020|154|0|798177800|0|0|501689820|0|0|800|0|1299868420|0|0|0|132600|10000|0|5000|0|0|147600
31-JUL-2024|BBTN|EQUITY|14034444413|1315|1437995063|80415401|170147760|10575389|1577787880|753696697|28259055|25343504|1474800|4085695549|5063642|51626758|233704116|53492759|3058124|767017583|131309237|81932763|200775534|1527980516
31-JUL-2024|BBYB|EQUITY|13350482346|254|46181217|6166094049|434468|4469000|3139766566|501411546|60795284|5756574|103846529|10028755233|0|1744199913|70801391|87729591|69868380|204517669|153708297|0|828655462|3159480703
31-JUL-2024|BCAP|EQUITY|42618850927|55|0|22169193420|0|0|5218581776|398622700|312606|0|19607900|27806318402|0|7323853224|0|118455300|7936300|314200|2876882020|0|4485091481|14812532525
31-JUL-2024|BCIC|EQUITY|18109922009|99|0|104436|0|7192|276090655|205|1825150|0|39|278027677|0|3981865734|0|182894|974993|0|6044807|0|20857|3989089285
31-JUL-2024|BCIP|EQUITY|1429915525|50|18000000|577965820|44057000|0|602968505|170874810|0|0|90|1413866225|0|7900000|0|704200|7445000|0|100|0|0|16049300
31-JUL-2024|BDKR|EQUITY|4725101522|810|0|1105158600|0|0|3308518822|0|0|0|0|4413677422|0|236116900|0|52349600|691800|0|22265800|0|0|311424100
