Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-MAY-2025|AADI|EQUITY|7786891760|7225|112516048|4941702512|19314488|41|1771489491|88412851|29624976|1669643|275|6964730325|0|143956428|2651072|486451920|4033307|62965671|21278386|0|100824651|822161435
28-MAY-2025|AALI|EQUITY|1924688333|6000|63979816|32895224|5911136|49700|174589159|1860433|720373|3729512|4747227|288482580|677500|7830326|19364159|10387149|1153452|29715068|24904952|190500|8091407|102314513
28-MAY-2025|ABBA|EQUITY|3935892857|37|0|2360180205|0|0|1074449606|0|317|71|0|3434630199|0|1320400|0|41020085|651700|0|33900|0|0|43026085
28-MAY-2025|ABDA|EQUITY|620806680|3400|0|40248|0|98|417282|0|7500|500584|20|965732|538567304|21728234|0|28003600|400|0|4400|0|30499400|618803338
28-MAY-2025|ABMM|EQUITY|2753165000|3150|1030500|1482593333|86000|0|423927000|280000|1064167|0|0|1908981000|0|804800167|3804689|4989432|107100|21758812|2236809|0|6486991|844184000
28-MAY-2025|ACES|EQUITY|17120389700|575|558037900|10704701000|126887011|700|1068829391|394884476|3205589|15582714|1092800|12873221581|6247400|470662633|229257562|698823111|5547700|1234430264|191750255|0|1410349194|4247068119
28-MAY-2025|ACRO|EQUITY|3469172077|64|0|4700|0|0|3300936551|0|1|0|0|3300941252|0|0|0|2256300|165869300|0|105300|0|0|168230900
28-MAY-2025|ACST|EQUITY|17675160000|90|0|16195923835|7700|0|1465215214|0|1057|0|80|17661147886|0|120|0|8921244|3887435|0|1187295|0|16020|14012114
28-MAY-2025|ADCP|EQUITY|22222222200|50|0|447118800|1200000|0|1597349400|0|1558700|300|170563000|2217790200|0|0|0|571600|3646400|0|214000|0|0|4432000
28-MAY-2025|ADES|EQUITY|589896800|10350|0|2161800|0|350|42838077|3000|371|0|0|45003598|0|539011613|161500|4079964|93800|111500|379300|0|316097|544153774
28-MAY-2025|ADHI|EQUITY|8407608979|266|21061679|254246673|64191020|3000000|2330677617|13765509|195858906|22225369|1655147|2906681920|0|8518544|440400|22430663|21127246|20970745|13177705|0|5477964|92143267
28-MAY-2025|ADMF|EQUITY|1000000000|9025|4432200|579400|106600|920700000|44848800|8373200|170015|0|0|979210215|14988|211831|588239|10311118|746500|620212|4565897|8600|3622400|20689785
28-MAY-2025|ADMG|EQUITY|3889179559|119|1030000|1399506693|2290400|0|503466787|83|450027|0|0|1906743990|0|18000|0|4549847|2632300|0|5907196|0|1925414460|1938521803
28-MAY-2025|ADMR|EQUITY|40882331500|1030|533661200|35978232891|86415700|0|2030363475|317245321|33468674|29081200|1104000|39009572461|73398943|1092712713|66131422|125425615|60158800|160167365|100603655|404800|193755726|1872759039
28-MAY-2025|ADRO|EQUITY|30758665900|2200|569676532|17032607753|89469768|242600|7506154701|405131075|58662227|7608900|1114827|25670668383|29942714|745527372|750917883|387609279|12566342|1746082252|252569703|45717292|1117064680|5087997517
28-MAY-2025|AEGS|EQUITY|1006080721|34|0|19000|0|0|398964821|0|0|0|0|398983821|0|0|0|0|1096900|0|0|0|0|1096900
28-MAY-2025|AGAR|EQUITY|1000000000|250|0|798985100|0|0|200911700|0|0|0|0|999896800|0|200|0|77800|25200|0|0|0|0|103200
28-MAY-2025|AGII|EQUITY|3066660000|1175|6923300|1020541129|3329000|0|132318991|29158600|60|986500|0|1193257580|0|995669720|24667300|5139900|6563500|640400|9378600|0|200000|1042259420
28-MAY-2025|AGRO|EQUITY|24740494294|226|0|112130583|612189003|21301648386|2359271548|51023051|3926|1794789|1083971|24439145257|0|48800|0|29337352|11926937|44400|2974567|0|80|44332136
