Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-JUN-2024|AALI|EQUITY|1924688333|5400|64539027|30224124|6607012|49700|179065847|2743295|403047|3753812|4742227|292128091|1626610|6244193|19521670|8659476|1466164|28428219|24410321|190500|8114349|98661502
28-JUN-2024|ABBA|EQUITY|3935892857|19|71825500|2352371805|0|0|1006297277|0|522|71|0|3430495175|0|20400|0|44023185|1783700|0|1333800|0|0|47161085
28-JUN-2024|ABDA|EQUITY|620806680|5000|0|40248|0|98|394382|0|7500|505884|20|948132|588313138|0|0|3600|400|0|4400|0|30499400|618820938
28-JUN-2024|ABMM|EQUITY|2753165000|3570|3568500|1482124533|29000|12000|381798400|3640000|4464306|30000|100|1875666839|550000|829822736|10708141|5048188|362000|17134934|1216688|1792865|10862609|877498161
28-JUN-2024|ACES|EQUITY|17150000000|855|801167415|10547613800|70183711|0|974604691|685978883|4088253|13373014|53800|13097063567|25343900|394634238|405270503|433929517|2050900|1485535943|146448400|41331600|1118291432|4052836433
28-JUN-2024|ACRO|EQUITY|3469138591|82|0|250000|0|0|3276538591|0|0|0|0|3276788591|0|0|0|2268700|189976000|0|105300|0|0|192350000
28-JUN-2024|ACST|EQUITY|12675160000|93|0|11194775035|20800|0|1450085314|0|957|0|80|12644882186|0|120|0|8953344|5478935|14642100|1187295|0|16020|30277814
28-JUN-2024|ADCP|EQUITY|22222222200|50|0|444521200|6760000|0|1593381200|911000|1558700|200|170563000|2217695300|0|0|0|36500|3240400|0|0|0|1250000|4526900
28-JUN-2024|ADES|EQUITY|589896800|10575|0|91700|58500|350|43517277|0|471|0|0|43668298|0|540211613|187900|4047564|103100|111500|180000|0|370397|545212074
28-JUN-2024|ADHI|EQUITY|8407608979|197|22509565|160457573|75074970|3000000|2375302499|55895840|165733270|24114772|1655147|2883743636|0|7060687|1079200|42044711|9120146|29962583|15217605|0|10596619|115081551
28-JUN-2024|ADMF|EQUITY|1000000000|11975|4432200|533100|106600|920700000|43050800|9100300|215015|69900|0|978207915|22100|625331|594739|10710318|739700|1118894|4225403|33300|3622300|21692085
