Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-DEC-2024|AADI|EQUITY|7786891760|8475|205077321|4819561133|29017556|41|1721876110|121950125|36091766|2150856|388375|6936113283|0|129942914|3699426|583131049|4300907|16959494|19541153|0|93203534|850778477
30-DEC-2024|AALI|EQUITY|1924688333|6200|64377427|32641524|6502246|49700|179217147|2025337|346369|3679512|4742227|293581489|1023500|6591168|18439091|9735096|1791264|26533589|24369119|190500|8537277|97210604
30-DEC-2024|ABBA|EQUITY|3935892857|26|51650600|2353353305|0|0|1028337275|0|448|71|0|3433341699|0|1320400|0|41020085|1940300|0|33800|0|0|44314585
30-DEC-2024|ABDA|EQUITY|620806680|3800|0|40248|0|98|396682|0|7500|505684|20|950232|538582804|21728234|0|28003600|400|0|4400|0|30499400|618818838
30-DEC-2024|ABMM|EQUITY|2753165000|3540|2009800|1482027033|86000|0|420692800|280000|2592727|0|0|1907688360|78000|804848167|4781686|3723768|109000|22530612|1416788|286485|7702134|845476640
30-DEC-2024|ACES|EQUITY|17120389700|790|848678195|10554968400|102723011|0|750446191|642597288|3404852|11234414|218900|12914271251|44424900|355462012|306069216|531901679|3422800|1459887310|141642636|41331600|1321876296|4206018449
30-DEC-2024|ACRO|EQUITY|3469162479|109|0|6795500|0|0|3266293179|0|0|0|0|3273088679|0|0|0|1136800|194831700|0|105300|0|0|196073800
30-DEC-2024|ACST|EQUITY|12675160000|86|0|11194445435|7700|0|1465209714|0|957|0|80|12659663886|0|120|0|11258144|3034535|0|1187295|0|16020|15496114
30-DEC-2024|ADCP|EQUITY|22222222200|50|0|447118800|1200000|0|1597340300|0|1558700|200|170563000|2217781000|0|0|0|580800|3646400|0|214000|0|0|4441200
30-DEC-2024|ADES|EQUITY|589896800|9100|0|1099000|58500|350|43624177|0|471|0|0|44782498|0|539011613|187900|4079464|93700|111500|372600|0|318597|544175374
30-DEC-2024|ADHI|EQUITY|8407608979|212|27017865|158254273|67115020|3000000|2421567847|36587923|166189958|22833872|1655147|2904221905|0|7910549|0|13957080|23450646|32486883|10862105|0|5936019|94603282
30-DEC-2024|ADMF|EQUITY|1000000000|9850|4432200|577100|106600|920700000|43991900|8421800|185015|39900|0|978454515|22100|625331|595639|10491718|745500|1108894|4225403|8600|3622300|21445485
30-DEC-2024|ADMG|EQUITY|3889179559|109|1030000|1399506693|2290400|0|504266487|83|450027|0|0|1907543690|0|1662400|0|3646347|2736100|0|4262796|0|1925414460|1937722103
30-DEC-2024|ADMR|EQUITY|40882331500|1200|834726800|35833785891|101697000|0|1675594275|457027687|52401730|29770600|950000|38985953983|114853500|1068082313|64834156|125270615|58967800|176075709|94519898|404800|193368726|1896377517
30-DEC-2024|ADRO|EQUITY|30758665900|2430|762354234|16170971432|103349068|1500|6938304922|549537659|379319987|8522600|2394827|24914756229|38521450|813284462|949054464|430637856|12514242|1841788350|234694086|76325035|1447089726|5843909671
30-DEC-2024|AEGS|EQUITY|1006080721|31|0|19000|0|0|398889821|0|0|0|0|398908821|0|0|0|0|1171900|0|0|0|0|1171900
30-DEC-2024|AGAR|EQUITY|1000000000|226|0|798985100|0|0|200977700|0|0|0|0|999962800|0|200|0|14800|22200|0|0|0|0|37200
30-DEC-2024|AGII|EQUITY|3066660000|1400|8655400|1019746929|3732100|0|125796491|29220000|12060|986500|0|1188149480|0|998618220|25610200|6296800|6625300|638400|9378600|0|200000|1047367520
30-DEC-2024|AGRO|EQUITY|24740494294|232|0|87902307|612577003|21262959686|2420889951|52243938|210057|1794644|1083971|24439661557|0|13626|0|29515252|12124837|44400|2117641|0|80|43815836
30-DEC-2024|AGRS|EQUITY|47864384874|72|0|417258672|0|0|1679715313|0|1414728403|0|1709600|3513411988|0|0|0|6809714|21431444|30609100|2433242|0|4701453341|4762736841
30-DEC-2024|AHAP|EQUITY|4900000000|86|3066343009|157644981|0|0|1429265254|0|55129|66|0|4653308439|64086000|0|0|7752841|170511807|0|0|0|55|242350703
30-DEC-2024|AIMS|EQUITY|220000000|342|0|172288190|0|0|47531010|0|18000|0|0|219837200|0|0|0|400|2000|0|10400|0|0|12800
30-DEC-2024|AISA|EQUITY|9311800000|105|169620483|6969084858|4350400|0|1635495739|7088900|24330625|100|9354665|8819325770|0|321728008|1927300|150644212|8458900|0|8857716|0|230594|491846730
30-DEC-2024|AKKU|EQUITY|6449463636|14|0|5519566100|0|0|635211536|0|664400|6900|0|6155448936|0|206534000|0|100|1050200|0|2040400|0|84390000|294014700
30-DEC-2024|AKPI|EQUITY|612248000|615|4000|145619673|0|2|101449904|17500|2122|0|0|247093201|0|0|34|40401|20603|0|100500|0|10300|171838
30-DEC-2024|AKRA|EQUITY|20073474600|1120|751909500|3475639277|138119100|5000000|932240583|492390077|7316386|18986000|0|5821600923|46704900|156645315|1062840499|360305534|14056600|1588273228|172925090|19474700|1119018711|4540244577
30-DEC-2024|AKSI|EQUITY|720000000|242|0|6653544|0|0|50655156|0|0|0|0|57308700|0|0|0|227900|1600|0|300|0|0|229800
30-DEC-2024|ALDO|EQUITY|2700713744|645|0|1974868132|0|0|725773886|0|182|0|0|2700642200|0|0|0|15532|56000|0|0|0|12|71544
30-DEC-2024|ALII|EQUITY|15825800000|372|0|158499800|0|0|576779260|0|0|0|0|735279060|0|6742000000|0|2733400|365739300|2777548240|500000|0|0|9888520940
30-DEC-2024|ALKA|EQUITY|507665055|362|0|25390500|0|77500|48180805|0|21200|0|0|73670005|0|0|0|260100|2631923|1190200|100|0|0|4082323
30-DEC-2024|ALMI|EQUITY|3816000000|74|0|97045340|0|0|47006400|0|303000|0|0|144354740|0|0|0|32818700|725800|0|1604500|0|0|35149000
30-DEC-2024|ALTO|EQUITY|2191870558|16|0|1371854916|0|0|579438524|0|229039618|0|0|2180333058|0|50000|0|7560100|11000|0|3664900|0|0|11286000
30-DEC-2024|AMAG|EQUITY|5001552516|330|49730700|191781921|210019533|388000000|37266796|0|23887500|0|0|900686450|0|5781800|0|4970700|7759300|3352200|64589900|0|13103000|99556900
30-DEC-2024|AMAN|EQUITY|3873500000|102|0|100000|0|0|582639800|0|0|0|0|582739800|0|1645800|0|453200|161000|0|200|0|0|2260200
30-DEC-2024|AMAR|EQUITY|18381094760|191|0|51923672|0|367421455|426346004|0|426|48|0|845691605|0|15292241260|0|1996805671|385803|30874526|30463620|0|821275|17351592155
30-DEC-2024|AMFG|EQUITY|434000000|4290|23500|13610982|0|0|34095200|32000|35076|0|0|47796758|114800|21814900|191300|1034100|78000|1769700|12440859|76900|222183|37742742
30-DEC-2024|AMIN|EQUITY|1080000000|139|0|0|0|0|68522700|0|0|0|0|68522700|0|17466100|0|4197000|246920400|0|192800|0|11901000|280677300
