Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-APR-2025|AADI|EQUITY|7786891760|6725|163905655|4905345820|24602147|41|1738026656|96054416|25369453|2005910|201575|6955511673|0|138194576|2549644|514812460|3987207|51215137|20256814|0|100364249|831380087
30-APR-2025|AALI|EQUITY|1924688333|5950|64110127|32776724|6521746|49700|175521559|1978433|371021|3679512|4747227|289756049|673900|7744235|19297559|9205540|1711452|29899468|24609352|190500|7709038|101041044
30-APR-2025|ABBA|EQUITY|3935892857|33|0|2353503805|0|0|1080537506|0|317|71|0|3434041699|0|1320400|0|41020085|1240300|0|33800|0|0|43614585
30-APR-2025|ABDA|EQUITY|620806680|3400|0|40248|0|98|417282|0|7500|500584|20|965732|538567304|21728234|0|28003600|400|0|4400|0|30499400|618803338
30-APR-2025|ABMM|EQUITY|2753165000|3320|1030500|1482686233|86000|0|421674200|280000|1356250|0|0|1907113183|0|804726667|4382406|6121032|107100|21826712|1998109|0|6889791|846051817
30-APR-2025|ACES|EQUITY|17120389700|535|417775795|10702785600|105930011|0|1071125291|401842958|3288753|15524314|1092800|12719365522|6247400|501338333|263305655|765272611|4033300|1208666564|191301515|0|1460758800|4400924178
30-APR-2025|ACRO|EQUITY|3469169916|59|0|4700|0|0|3297299315|0|101|0|0|3297304116|0|0|0|5891200|165869300|0|105300|0|0|171865800
30-APR-2025|ACST|EQUITY|12675160000|83|0|11194445435|7700|0|1466207014|0|1057|0|80|12660661286|0|120|0|8921244|4374035|0|1187295|0|16020|14498714
30-APR-2025|ADCP|EQUITY|22222222200|50|0|447118800|1200000|0|1597353300|0|1558700|300|170563000|2217794100|0|0|0|567700|3646400|0|214000|0|0|4428100
30-APR-2025|ADES|EQUITY|589896800|11100|0|2151900|58500|350|42768677|5000|371|0|0|44984798|0|539011613|161500|4098764|93800|111500|379300|0|316097|544172574
30-APR-2025|ADHI|EQUITY|8407608979|292|21061679|240334473|69965020|3000000|2342704256|6918009|194086149|22487172|1655147|2902211905|0|6950149|440400|20018580|21754246|30519683|11452305|0|5477919|96613282
30-APR-2025|ADMF|EQUITY|1000000000|8850|4432200|582400|106600|920700000|44929000|7974500|177121|0|0|978901821|14988|211831|588239|10307718|746800|931706|4565897|8600|3622400|20998179
30-APR-2025|ADMG|EQUITY|3889179559|114|1030000|1399506693|2290400|0|503501287|83|450027|0|0|1906778490|0|18000|0|4399247|2748400|0|5907196|0|1925414460|1938487303
