Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-JAN-2025|AADI|EQUITY|7786891760|9450|196757682|4807561033|24995869|41|1740906999|131572753|18331870|2076508|294375|6922497130|0|134288783|2749849|592478010|3372207|19075394|19710792|0|92719595|864394630
31-JAN-2025|AALI|EQUITY|1924688333|5875|64572327|32762624|6502246|49700|178484447|2015833|346273|3679512|4742227|293155189|1022900|6645568|18530091|9131796|1795064|26963589|24361819|190500|8995577|97636904
31-JAN-2025|ABBA|EQUITY|3935892857|23|51650600|2353353805|0|0|1028336791|0|432|71|0|3433341699|0|1320400|0|41020085|1940300|0|33800|0|0|44314585
31-JAN-2025|ABDA|EQUITY|620806680|3800|0|40248|0|98|396882|0|7500|505484|20|950232|538582804|21728234|0|28003600|400|0|4400|0|30499400|618818838
31-JAN-2025|ABMM|EQUITY|2753165000|3410|1715100|1482600333|86000|0|419456200|280000|2555127|0|0|1906692760|78000|804943567|4781686|4794668|109000|22351712|1424988|286485|7702134|846472240
31-JAN-2025|ACES|EQUITY|17120389700|765|836321895|10561337800|106332411|0|764657991|556105949|3587310|13992014|1092800|12843428170|28386300|372107009|310470407|562012029|3450200|1449880647|150688098|34831600|1365035240|4276861530
31-JAN-2025|ACRO|EQUITY|3469167029|72|0|2500|0|0|3303180096|0|33|0|0|3303182629|0|0|0|9800|165869300|0|105300|0|0|165984400
31-JAN-2025|ACST|EQUITY|12675160000|88|0|11194445435|7700|0|1465804014|0|957|0|80|12660258186|0|120|0|11017244|2681135|0|1187295|0|16020|14901814
31-JAN-2025|ADCP|EQUITY|22222222200|50|0|447118800|1200000|0|1597340300|0|1558700|200|170563000|2217781000|0|0|0|580800|3646400|0|214000|0|0|4441200
31-JAN-2025|ADES|EQUITY|589896800|9225|0|1509800|58500|350|43250377|0|471|0|0|44819498|0|539011613|187900|4042464|93700|111500|372600|0|318597|544138374
31-JAN-2025|ADHI|EQUITY|8407608979|218|25259679|158447173|66555020|3000000|2426135577|25872709|175376928|22833872|1655147|2905136105|0|7910549|0|14044480|23347746|31576783|10873505|0|5936019|93689082
31-JAN-2025|ADMF|EQUITY|1000000000|9800|4432200|579100|106600|920700000|44327300|8158700|182515|25100|0|978511515|22100|625331|595639|10492718|745600|1050794|4225403|8600|3622300|21388485
31-JAN-2025|ADMG|EQUITY|3889179559|108|1030000|1399506693|2290400|0|504053387|83|450027|0|0|1907330590|0|1662400|0|3847147|2748400|0|4262796|0|1925414460|1937935203
31-JAN-2025|ADMR|EQUITY|40882331500|1005|770367800|35832473591|103236500|0|1779605475|380424127|35946381|29770600|1000000|38932824474|116874000|1078072922|64834156|152552815|59178900|179342409|104766298|404800|193480726|1949507026
31-JAN-2025|ADRO|EQUITY|30758665900|2330|820785732|16168073913|111635568|1500|7127029541|545559978|177408256|7709000|2394827|24960598315|38679692|816278834|952457046|437455768|10892842|1814004724|242426181|76897235|1408975263|5798067585
31-JAN-2025|AEGS|EQUITY|1006080721|29|0|19000|0|0|398934821|0|0|0|0|398953821|0|0|0|0|1126900|0|0|0|0|1126900
31-JAN-2025|AGAR|EQUITY|1000000000|216|0|798985100|0|0|200967400|0|0|0|0|999952500|0|200|0|23100|24200|0|0|0|0|47500
31-JAN-2025|AGII|EQUITY|3066660000|1360|8011200|1019747229|3608300|0|128970691|29220000|12060|986500|0|1190555980|0|995716220|25610200|6792300|6625300|638400|9378600|0|200000|1044961020
31-JAN-2025|AGRO|EQUITY|24740494294|220|0|96502107|612572003|21278711786|2389633795|60191922|210029|1794644|1083971|24440700257|0|13626|0|29689452|12156837|44400|872741|0|80|42777136
31-JAN-2025|AGRS|EQUITY|47864384874|72|0|416568272|0|0|1682023813|0|1414728303|0|1709600|3515029988|0|0|0|5191714|21431444|30609100|2433242|0|4701453341|4761118841
31-JAN-2025|AHAP|EQUITY|4900000000|85|3066343009|161715781|0|0|1424823842|0|55141|66|0|4652937839|64086000|0|0|7923441|170711807|0|0|0|55|242721303
31-JAN-2025|AIMS|EQUITY|220000000|308|0|171893190|0|0|47926010|0|18000|0|0|219837200|0|0|0|400|2000|0|10400|0|0|12800
31-JAN-2025|AISA|EQUITY|9311800000|109|169620483|6970133958|4350400|0|1637390539|7088900|24330625|100|9354665|8822269670|0|321728008|1927300|148095912|7887300|0|9033716|0|230594|488902830
31-JAN-2025|AKKU|EQUITY|6449463636|16|0|5519566100|0|0|635211536|0|664400|6900|0|6155448936|0|206534000|0|100|1050200|0|2040400|0|84390000|294014700
31-JAN-2025|AKPI|EQUITY|612248000|605|4000|145619673|0|2|101476904|17500|2122|0|0|247120201|0|0|34|34001|3|0|100500|0|10300|144838
31-JAN-2025|AKRA|EQUITY|20073474600|1110|762377600|3481741177|144583200|5000000|921475783|496600530|7513816|18986000|600000|5838878106|51500193|156457115|1040458699|344942634|13989200|1588291152|172709690|19474700|1135144011|4522967394
31-JAN-2025|AKSI|EQUITY|720000000|202|0|6653544|0|0|50882956|0|0|0|0|57536500|0|0|0|100|1600|0|300|0|0|2000
31-JAN-2025|ALDO|EQUITY|2700713744|470|0|1974868132|0|0|725707386|0|82|0|0|2700575600|0|0|0|82132|56000|0|0|0|12|138144
