Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-FEB-2025|AADI|EQUITY|7786891760|6725|186713282|4812292933|24579969|41|1745203995|134441621|24472954|1919553|337375|6929961723|0|128789661|2549644|584079569|4052007|23214542|19843914|0|94400700|856930037
28-FEB-2025|AALI|EQUITY|1924688333|5400|64193727|32894824|6502246|49700|177435547|1841955|351372|3679512|4742227|291691110|986900|6636835|19562059|9286496|1786564|28378768|24389052|190500|7888809|99105983
28-FEB-2025|ABBA|EQUITY|3935892857|19|24966600|2353363805|0|0|1055010863|0|360|71|0|3433341699|0|1320400|0|41020085|1940300|0|33800|0|0|44314585
28-FEB-2025|ABDA|EQUITY|620806680|3800|0|40248|0|98|404582|0|7500|505284|20|957732|538575304|21728234|0|28003600|400|0|4400|0|30499400|618811338
28-FEB-2025|ABMM|EQUITY|2753165000|2960|762200|1482590833|86000|0|421350000|280000|2184627|0|0|1907253660|78000|804948767|5046403|4261553|107800|22269812|1761588|0|7437417|845911340
28-FEB-2025|ACES|EQUITY|17120389700|645|863500495|10567979300|97693511|0|751427291|551994957|3314070|18186814|1219600|12855316038|16208400|380891835|284471637|549733377|3323600|1472309972|144578498|31831600|1381624743|4264973662
28-FEB-2025|ACRO|EQUITY|3469167648|63|0|3400|0|0|3302233181|0|67|0|0|3302236648|0|0|0|956400|165869300|0|105300|0|0|166931000
28-FEB-2025|ACST|EQUITY|12675160000|79|0|11194445435|7700|0|1464799114|0|957|0|80|12659253286|0|120|0|10090144|4613135|0|1187295|0|16020|15906714
28-FEB-2025|ADCP|EQUITY|22222222200|50|0|447118800|1200000|0|1597340300|0|1558700|200|170563000|2217781000|0|0|0|580800|3646400|0|214000|0|0|4441200
28-FEB-2025|ADES|EQUITY|589896800|9050|0|1705400|58500|350|43013177|0|471|0|0|44777898|0|539011613|187900|4083964|93800|111500|372600|0|318597|544179974
28-FEB-2025|ADHI|EQUITY|8407608979|170|25259679|158456573|66465020|3000000|2413114091|17600409|191307614|22833872|1655147|2899692405|0|7047849|440400|19981380|23406946|30485683|12292605|0|5477919|99132782
28-FEB-2025|ADMF|EQUITY|1000000000|8775|4432200|579100|106600|920700000|44524500|8078700|182115|0|0|978603215|14988|211831|595639|10503918|745800|960806|4632903|8600|3622300|21296785
28-FEB-2025|ADMG|EQUITY|3889179559|105|1030000|1399506693|2290400|0|503779087|83|450027|0|0|1907056290|0|18000|0|4121447|2748400|0|5907196|0|1925414460|1938209503
28-FEB-2025|ADMR|EQUITY|40882331500|775|673298400|35832548491|102692200|0|1914403375|329102684|46417467|29770600|1000000|38929233217|116874000|1071580013|61923122|165034015|59300400|179059509|104994498|404800|193927926|1953098283
28-FEB-2025|ADRO|EQUITY|30758665900|2070|847542732|16244481113|113769068|1500|6922858541|571946923|282563056|7754000|2994827|24993911760|36386250|759183681|959304475|471154138|11838242|1823231666|245380766|75729735|1382545187|5764754140
28-FEB-2025|AEGS|EQUITY|1006080721|26|0|19000|0|0|398934821|0|0|0|0|398953821|0|0|0|0|1126900|0|0|0|0|1126900
28-FEB-2025|AGAR|EQUITY|1000000000|236|0|798985100|0|0|200904400|0|0|0|0|999889500|0|200|0|86100|24200|0|0|0|0|110500
28-FEB-2025|AGII|EQUITY|3066660000|1330|8011200|1019750429|3608300|0|129073491|29181200|12060|986500|0|1190623180|0|995669720|25610200|6771600|6625300|638400|9378600|0|200000|1044893820
28-FEB-2025|AGRO|EQUITY|24740494294|176|0|97856983|612189003|21283186686|2392350494|60605090|454886|1794644|1083971|24449521757|0|100|0|20582952|12441837|44400|886267|0|80|33955636
28-FEB-2025|AGRS|EQUITY|47864384874|62|0|416628272|0|0|1679182213|0|1414728303|0|1709600|3512248388|0|0|0|6562614|21431444|32019800|2433242|0|4701453341|4763900441
28-FEB-2025|AHAP|EQUITY|4900000000|74|3066343009|168776881|0|0|1419674200|0|55141|66|0|4654849297|64086000|0|0|6011941|170711849|0|0|0|55|240809845
28-FEB-2025|AIMS|EQUITY|220000000|270|0|156979190|0|0|62549910|0|18000|0|0|219547100|0|0|0|290500|2000|0|10400|0|0|302900
28-FEB-2025|AISA|EQUITY|9311800000|97|169620483|6966618058|4350400|0|1641720639|7088900|24330625|100|9354665|8823083870|0|321219808|1927300|147080712|8087300|0|9542916|0|230594|488088630
28-FEB-2025|AKKU|EQUITY|6449463636|13|0|5519566100|0|0|635211536|0|664400|6900|0|6155448936|0|206534000|0|100|1050200|0|2040400|0|84390000|294014700
28-FEB-2025|AKPI|EQUITY|612248000|590|4000|145619673|0|2|101493704|17500|2122|0|0|247137001|0|0|34|17201|3|0|100500|0|10300|128038
28-FEB-2025|AKRA|EQUITY|20073474600|1240|727885700|3496190877|142036300|5000000|937533683|491221157|6882721|18986000|600000|5826336438|49785100|150928215|1021163039|309573334|13831900|1619577713|173567890|19474700|1177607171|4535509062
28-FEB-2025|AKSI|EQUITY|720000000|180|0|6653544|0|0|50882956|0|0|0|0|57536500|0|0|0|100|1600|0|300|0|0|2000
28-FEB-2025|ALDO|EQUITY|2700713744|480|0|1974883832|0|0|725710486|0|82|0|0|2700594400|0|0|0|63332|56000|0|0|0|12|119344
28-FEB-2025|ALII|EQUITY|15825800000|374|0|147136400|0|0|540839960|0|0|0|0|687976360|0|6742000000|0|2540200|394833600|2795679840|770000|0|0|9935823640
28-FEB-2025|ALKA|EQUITY|507665055|276|0|14390500|0|77500|48174705|0|21200|0|0|62663905|0|0|0|266200|2631923|1190200|100|0|0|4088423
28-FEB-2025|ALMI|EQUITY|3816000000|74|0|97045340|0|0|47006400|0|303000|0|0|144354740|0|0|0|32818700|725800|0|1604500|0|0|35149000
28-FEB-2025|ALTO|EQUITY|2191870558|14|0|1371854916|0|0|578438524|0|229039618|0|0|2179333058|0|0|0|7560100|11000|0|4714900|0|0|12286000
28-FEB-2025|AMAG|EQUITY|5001552516|334|49730700|191786821|210019533|388000000|37293096|0|23887500|0|0|900717650|0|5781800|0|4939500|7759300|3352200|64589900|0|13103000|99525700
28-FEB-2025|AMAN|EQUITY|3873500000|96|0|100000|0|0|582507300|0|0|0|0|582607300|0|1645800|0|585700|161000|0|200|0|0|2392700
28-FEB-2025|AMAR|EQUITY|18381094760|157|0|52259572|0|367421455|431468380|0|350|48|0|851149805|0|15292241260|0|1991833271|385803|30601726|30250620|0|821275|17346133955
28-FEB-2025|AMFG|EQUITY|434000000|3700|23500|13611382|0|0|34094800|32000|35076|0|0|47796758|114800|21754500|191300|1025600|71000|1762200|12524259|76900|222183|37742742
